frame,anger,disgust,fear,happiness,sadness,surprise
1,1.6e-5,0.004284,5.1000000000000006e-5,1.8e-5,3.7999999999999997e-4,0.0022170000000000002
2,1.693766942993534e-5,0.0042818235847058616,4.8140570184634415e-5,1.8e-5,3.1726316437881885e-4,0.0020983297669335387
3,1.6056969731872503e-5,0.004284199117648321,5.1099360660593756e-5,1.8e-5,3.7983982722621416e-4,0.002219864029053172
4,1.6955517741406286e-5,0.004294298240182901,4.9805876245523794e-5,1.8e-5,3.4074063136693277e-4,0.0021454318796293825
5,1.5872005116855283e-5,0.004283578412689334,5.030203291439785e-5,1.8e-5,3.5999724754359226e-4,0.0021807289594688753
6,1.6037290392598252e-5,0.004285053539536124,5.08357734823238e-5,1.8e-5,3.725170265500455e-4,0.002207544985857199
7,1.598977797401451e-5,0.004312087109088674,4.978875317912684e-5,1.8e-5,3.5325431357291395e-4,0.002169451856485851
8,1.600228347091406e-5,0.004320680531674334,5.044644110675638e-5,1.8e-5,3.659482930867246e-4,0.002192530073953405
9,1.600119304045852e-5,0.004295160166264013,5.1091202500479644e-5,1.8e-5,3.8345297887784467e-4,0.0022255805072551754
10,1.5992646983698934e-5,0.00428307237475967,5.098446985124181e-5,1.8e-5,3.948148088078039e-4,0.0022452375481622137
11,1.6028808967476502e-5,0.0042916808206250314,5.0976652261476704e-5,1.8e-5,3.8857017333891123e-4,0.0022318344538956843
12,1.5893543574637784e-5,0.004270490388603131,5.1105229266642664e-5,1.8e-5,3.80467654237853e-4,0.002218872732510058
13,1.6760131865808158e-5,0.004237645088602825,5.024004360519162e-5,1.8e-5,3.6803756130284485e-4,0.0021976412945255153
14,1.7045304115802796e-5,0.004217824386886744,4.995496742668969e-5,1.8e-5,3.706524628051192e-4,0.002202402951260129
15,1.699033398513336e-5,0.004205725835486688,5.000868657299138e-5,1.8e-5,3.7162163957145286e-4,0.002205368854884008
16,1.7004764725514197e-5,0.00426841933035576,4.9997726855557956e-5,1.8e-5,3.8112453966954244e-4,0.0022197742963003067
17,1.6995022039958636e-5,0.004297597402320655,5.000151255423497e-5,1.8e-5,3.850314812146796e-4,0.002222239624165411
18,1.6979804306464534e-5,0.004362807245328264,5.0005845870933965e-5,1.8e-5,3.9389089494971464e-4,0.002229296804472798
19,1.5950762061086975e-5,0.004395991962677619,4.9928791680873256e-5,1.8e-5,4.2654311944140234e-4,0.00228097338887985
20,1.6021699410298494e-5,0.004646622092737984,4.896062631858531e-5,1.8e-5,4.1828245206382286e-4,0.0022632156445639177
21,1.598116363214239e-5,0.005118771608355718,4.883513747618135e-5,1.8e-5,4.506226490227911e-4,0.002294015749897836
22,1.606267858245396e-5,0.006375633722008428,4.7950567211493255e-5,1.8e-5,4.557883230427842e-4,0.002289399150591967
23,1.5684331521703787e-5,0.007947045971427823,4.772603919281061e-5,1.8e-5,4.5528924685213807e-4,0.002280358713648016
24,1.4931212330399265e-5,0.009294649499320694,4.687671119363606e-5,1.8e-5,4.997705880809695e-4,0.0023259630543183683
25,1.4771887559340315e-5,0.009308571083793302,4.706076511877975e-5,1.8e-5,5.692526099429511e-4,0.0023967351576289
26,1.2853289930322813e-5,0.007156544502184886,4.673252260272315e-5,1.8e-5,8.273132840431455e-4,0.0025930024181312107
