frame,anger,disgust,fear,happiness,sadness,surprise
1,2.3e-5,0.004301,4.7999999999999994e-5,1.8e-5,2.43e-4,0.0019
2,1.8759640152157853e-5,0.004363824202157127,4.7792579433681475e-5,1.8055421439875266e-5,2.4055257016250667e-4,0.0019081977277912161
3,3.284351489049994e-5,0.004363971661788947,5.0709228061001906e-5,1.7140093447775378e-5,2.4744632917445724e-4,0.0018841242207623423
4,0,0.004326960825748945,5.218264094420258e-5,1.598624847858773e-5,2.6005268364378555e-4,0.0017078756556899587
5,2.55786804158534e-4,0.0043126090677493446,6.741074084255812e-5,9.843790289638171e-6,5.501443835915481e-4,0.0010897666797199494
6,0,0.00430971463643687,1.2498582340116863e-4,2.7821580440706587e-6,0.0018426969086723763,3.5365613854359374e-4
7,0.006492980134313827,0.004282402400232374,4.134355535530479e-4,8.931475640431507e-8,0.014354384581177809,3.322855354985851e-5
8,0.024058623869372214,0.004202944362902473,0.0010403918319706325,7.1330455418279904e-9,0.025897524712546922,1.580730713938365e-5
9,0.05815931826430158,0.004052188457172371,0.0015774321386268124,0,0.0371228632973614,7.632269248485238e-6
10,0.12083969184237994,0.0038048667801414138,0.0025178586766080395,6.352419318143042e-10,0.05501622940693074,5.915157632998779e-6
11,0.18468550609816187,0.003500830081559242,0.0034880748689624136,0,0.060194128694192064,5.875375849029406e-6
12,0.24260978952479023,0.003154267068774005,0.003184346674896156,8.032892055056312e-10,0.061039131042403,4.93658384553489e-6
13,0.34103066239294255,0.00268213302344289,0.004292163266394841,0,0.059567887270960324,5.005381106912822e-6
14,0.3888987205162048,0.0023716405744547164,0.003394669811557131,0,0.05700606146546876,5.002738467243545e-6
15,0.49879209375363254,0.001457009762598223,0.0034111688678945032,3.261309357474385e-8,0.0456039817797432,4.997915944409013e-6
16,0.6217655032046369,4.927014587906696e-4,0.001880172901899265,0,0.023716377362009003,5.000951085855185e-6
17,0.772326574456135,8.284019170387731e-5,8.1986201146366e-4,1.4238110446623106e-6,0.007949492862484964,4.99964002537696e-6
18,0.8659440813327962,2.3549976923898488e-5,5.145787911681708e-4,2.6135132206618776e-6,0.0037761609194954266,5.000122365399145e-6
19,0.8970704324778027,1.7649831264437547e-5,4.1238319702318417e-4,4.076865070945221e-6,0.003189008669521889,4.999961474564405e-6
20,0.8936153525840347,1.3592369906203564e-5,3.5809306362527055e-4,5.549255370486487e-6,0.0026953578941438386,5.000011376764155e-6
21,0.8697591457525198,1.2790420768581362e-5,2.821214019240985e-4,6.387181347884975e-6,0.0024618599906104086,4.999996841813871e-6
22,0.8500111315390233,2.3535855755730524e-5,3.487152380192162e-4,4.882942502784414e-6,0.003604304997946989,5.000000817869779e-6
23,0.8063118238581032,5.470500938426829e-5,4.1844423795708017e-4,1.67081838718339e-6,0.006112411692350737,4.999999807025595e-6
24,0.7362467779053372,7.026158946993166e-5,4.1064835354013304e-4,1.9923521575542333e-6,0.006884395885627254,5.000000038889528e-6
25,0.6784202396837012,1.1617204623295447e-4,4.321164009667141e-4,9.133968339336544e-7,0.010023069927950582,4.999999994791363e-6
26,0.6078223507029257,3.0932502300630053e-4,5.950177761286675e-4,8.691797142258986e-9,0.018501356803435037,4.9999999994642224e-06
27,0.6790395707594873,5.841418573449461e-4,6.829695846266743e-4,0,0.03708849533190989,5.000000000796402e-6
28,0.7211636119837296,8.580100606557457e-4,8.385197363451406e-4,6.646172283409133e-9,0.05406327278862974,4.99999999958993e-6
29,0.7629118159110729,0.0014416182299328635,0.0010611931747301988,0,0.10378864763794826,5.000000000164136e-6
30,0.7768751697845756,0.001983312257780597,0.0013417136111797835,9.36660979609668e-10,0.14760723797501935,4.999999999942208e-6
31,0.7681953597070093,0.0023963018105404156,0.0014551413828961244,0,0.18416236738581793,5.000000000018686e-6
32,0.7809947118612118,0.002773193505537176,0.0016374457886554428,9.153546388782462e-11,0.21561113252267444,4.999999999994352e-6
33,0.7882751448075024,0.003191910814224469,0.0017549479025874694,0,0.2392771732655493,5.0000000000016055e-6
34,0.776466659044238,0.003545270533617312,0.0016490413993493628,6.926294004948629e-12,0.25759398299247505,4.999999999999573e-6
35,0.7573392992873852,0.0037126877379332845,0.0015695520054664247,0,0.2670296929646842,5.0000000000001054e-6
36,0.72338962366383,0.003900824289821342,0.0014363900461632664,3.6809194104502727e-13,0.276538889418934,4.9999999999999775e-6
37,0.7145508254581331,0.004050281751195062,0.0014091306470065625,0,0.28250304260843767,5.000000000000004e-6
38,0.6995776343797885,0.0040964143798077135,0.0013505405659347421,2.1093253117468658e-15,0.2880748112995941,5e-6
39,0.6477221861050017,0.004145352672990588,0.001335801481370203,4.464608360921216e-15,0.28969935660845203,5e-6
40,0.6317588303788826,0.004173746765426429,0.001315900217874909,0,0.29316257749303665,5e-6
41,0.5865004477403575,0.004152435492377407,0.0013074431287083106,1.1920175600298977e-15,0.2909726954280129,5e-6
42,0.5494861606832327,0.004161413393917352,0.0012968661678263087,0,0.29235194941412146,5e-6
