frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.004261,4.4999999999999996e-5,1.8e-5,2.4e-4,0.001931
2,2.000000000993691e-5,0.004261040463414396,4.500000004086894e-5,1.7999984203592314e-5,2.4000000005550693e-4,0.0019320125533102983
3,1.999999993202251e-5,0.00426074771854686,4.499999972041927e-5,1.8000108061788952e-5,2.3999999962028213e-4,0.0019320916190612265
4,2.0000000384151873e-5,0.004260276961194993,4.5000001579956214e-5,1.7999389325239184e-5,2.400000021458475e-4,0.0019313450077570722
5,1.999999815489665e-5,0.004260681591728826,4.499999241138018e-5,1.8002933105700107e-5,2.3999998969337217e-4,0.0019300963138357422
6,2.0000007829832704e-5,0.004259950006278537,4.500003220287015e-5,1.7987553148760997e-5,2.4000004373693845e-4,0.0019318489554724738
7,1.999997053006348e-5,0.004260042361378108,4.4999878794787165e-5,1.8046847478079866e-5,2.39999835382843e-4,0.0019312172797012947
8,2.000009474639583e-5,0.004266984216799319,4.500038967702097e-5,1.7849384483785675e-5,2.4000052924723155e-4,0.0019318381518199897
9,1.999977831568792e-5,0.004274698205377763,4.4999088247298785e-5,1.835240493116849e-5,2.3999876168578847e-4,0.0019311395000456198
10,2e-5,0.004275,4.4999999999999996e-5,1.8e-5,2.4e-4,0.001931
11,2.000438133228093e-5,0.00428271190958726,4.501801973042006e-5,1.103512690458595e-5,2.4002447383839653e-4,0.0019345427187093148
12,1.9964721564534323e-5,0.004330623311588374,4.484393140787391e-5,7.408107540545851e-5,2.3978098907023732e-4,0.0019470287030676138
13,2.0238289477466634e-5,0.004405536147585774,4.367957147921394e-5,0,2.366797386551617e-4,0.0019831214723217473
14,2.151984246734129e-5,0.004556482214970754,4.230357011055675e-5,0.0015578104719930711,2.2659769689005013e-4,0.002103430931604708
15,2.2667973849264954e-5,0.00482696425926641,3.925847976092813e-5,0,2.0359513765338152e-4,0.002361089748417502
16,3.199707137197522e-5,0.005790276209843837,3.557849577499914e-5,0.02460367214156571,1.511934558341305e-4,0.003124906541288835
17,2.7442746555945843e-5,0.0038420044101576713,1.5686545295642464e-5,0,4.58291595796917e-5,0.005022876603031887
18,2.590342629842247e-6,2.837665420070438e-4,4.848601628387976e-7,0.8114572183894346,5.59464165348531e-7,0.009529766958562981
19,0,2.8999999999999997e-5,0,0.9980519999999999,0,0.016443
20,2.216797448515374e-8,2.2325213835256008e-5,0,1,0,0.023597552303727225
21,1.1177468824057806e-6,3.708231413161741e-5,1.0158806956050106e-8,0.9982666770857767,1.1267832808530543e-8,0.028631766934431493
22,9.633760259432804e-7,3.597729384227806e-5,0,0.9994871560453451,0,0.03311336184607393
23,1.0097303976996586e-6,4.032665005984132e-5,8.395213894428156e-10,0.9991687564569104,9.311710219863199e-10,0.03527176544537864
24,9.977078032801168e-7,4.172099799234449e-5,0,0.9992823130353043,0,0.03998368563917562
25,1.0004743172950096e-6,4.638372921669154e-5,4.116666560164679e-11,0.9992802343706395,4.566078549290568e-11,0.050032600697807295
26,9.999254570942702e-7,5.126269890444209e-5,0,0.9992890377268766,0,0.058715038880281074
27,9.999890996327346e-7,6.388521095375722e-5,8.962119441315232e-13,0.9992917644403846,9.940504225713238e-13,0.07433446111560454
28,1e-6,7.3e-5,0,0.999291,0,0.082927
29,1.0004202073551013e-6,1.005655754500317e-4,0,0.999290990231073,0,0.10136442038816096
30,9.966124879669516e-7,1.5460472636204768e-4,1.9380600632780478e-14,0.9992913303821201,2.1496359622132252e-14,0.11017827124216188
31,1.019325908241548e-6,2.1507892726412307e-4,0,0.9992934302685282,0,0.1219894047011675
32,9.071283220480557e-7,2.512441398071412e-4,1.601608224455758e-15,0.999294582503758,1.77645404386656e-15,0.12720371658720844
33,1.56558692769204e-6,3.2094766797932e-4,0,0.9992944850876808,0,0.13304110382085121
34,2.0721668669104847e-6,4.1715777578256485e-4,7.853626010026482e-17,0.9992940271630054,8.710997778041518e-17,0.13296763626381058
35,1.9872297313712606e-6,4.799352420927452e-4,0,0.9992931713149895,0,0.12944670728412422
36,2.001866750227935e-6,4.6944053629308053e-4,1.709760392798486e-18,0.9992930496113912,1.8964130662240167e-18,0.12735149797988723
37,2e-6,4.7e-4,0,0.999292,0,0.120564
38,1.994060340245894e-6,4.735233373368113e-4,0,0.9992930645118894,0,0.1152422631618598
39,2.0472202950375974e-6,4.7446434827837897e-4,3.697360157916223e-20,0.9992930568079003,4.1009969251140234e-20,0.1056197362981962
40,1.6937690977239788e-6,4.6693874686592525e-4,0,0.9992947528099513,0,0.09952902347437621
41,8.943960872111788e-7,4.930491067608001e-4,3.0554897042417017e-21,0.9992959771343614,3.389054102033368e-21,0.09217737928262827
42,1.0248848960810494e-6,4.8402292627696124e-4,0,0.9992935403950695,0,0.08761572470564681
43,9.948216197720845e-7,4.5794969108907255e-4,1.4982969668243336e-22,0.9992939068118301,1.6618526262735357e-22,0.08537438299445864
44,1.0009077413038932e-6,4.938856944887469e-4,0,0.9992915978876672,0,0.08088225669755045
45,9.998872649474111e-7,4.7472532163311804e-4,3.2700174873204398e-24,0.9992909982418906,3.61813818274139e-24,0.07859219973520136
46,1e-6,4.2e-4,0,0.99929,0,0.074567
47,1.0000057041080135e-6,4.1412655128077636e-4,0,0.9992897241299,0,0.07595549708165109
48,9.999975621023063e-7,3.9597095177848447e-4,1.37532620553328e-24,0.999287109266301,1.1494157866211082e-25,0.0708850089154155
49,1.000000758284084e-6,3.3850966112057915e-4,0,0.9992891953309464,0,0.06743332706398977
50,9.999997985327148e-7,3.2057368571442133e-4,3.5775432770893735e-23,0.9992896041855699,1.0126791180715963e-24,0.06121027154899195
51,1.000000047474495e-6,2.608152958538964e-4,0,0.9992923309335735,0,0.05873846720888855
52,9.999999901208764e-7,2.271450736425803e-4,5.713285530028592e-22,0.9992931199900168,1.6072015269052793e-23,0.05547865664678502
53,1.0000000017317525e-6,2.1046630316179938e-4,0,0.999292923303458,0,0.049613275627944056
54,9.999999997849357e-7,1.6421201861665223e-4,4.297753600211705e-21,0.9992931399623792,1.2089757627855216e-22,0.04513644522494607
55,1e-6,1.24e-4,0,0.999291,0,0.040357000000000004
56,1.0000000000107312e-6,1.1145413206164133e-4,0,0.9992933089932097,0,0.037830604070858476
57,9.999999999965638e-7,1.0145049836834129e-4,6.8393663688006305e-19,0.9992951433637385,1.9239417802493734e-20,0.03489996596223476
58,9.999999999945173e-7,8.316947159271913e-5,0,0.9992948358909166,0,0.03301500890195859
59,1.0000000000329146e-6,8.20440404414352e-5,1.8749496207545985e-17,0.99929579306485,5.2743100993402125e-19,0.031078986468537746
60,9.999999998587797e-7,7.729672107541967e-5,0,0.9992977187810157,0,0.029861696653539004
61,1.000000000531848e-6,7.077072373166232e-5,2.9947542311202385e-16,0.9992981476492876,8.424366346377851e-18,0.028443159272896514
62,9.999999982900412e-7,7.202553401348816e-5,0,0.9992971580433428,0,0.02721279875192753
63,1.000000004000909e-6,6.947111210851167e-5,2.2527706923674662e-15,0.9992970328669287,6.337136253009891e-17,0.026242017696472098
64,1e-6,6.5e-5,0,0.999296,0,0.025377
65,9.999999209266808e-7,6.285130090036348e-5,0,0.999296086123267,0,0.025015830258253935
66,1.000000636697427e-6,6.01135872745545e-5,3.585018026985948e-13,0.9992953883099894,1.0084802587089406e-14,0.024446368699144586
67,9.999963678403166e-7,5.424112902946261e-5,0,0.9992906455384686,0,0.024107588932037228
68,1.0000174544765523e-6,5.496104722805154e-5,9.827998425058431e-12,0.9992886777268689,2.7646562220014285e-13,0.02378582876977683
69,9.999259285225215e-7,5.877703275066791e-5,0,0.9992817902931674,0,0.02356234623655176
70,1.0002787907841836e-6,6.067772819988668e-5,1.5697723043375064e-10,0.9992676495137844,4.415833805230189e-12,0.023289684240909513
71,9.991036823479238e-7,5.8647419607443114e-5,0,0.9992432947518963,0,0.022999010792606116
72,1.0020971727876183e-6,5.795490804589212e-5,1.1808438248967257e-9,0.9991060991827623,3.3217620582731124e-11,0.022664697822835672
73,1e-6,6e-5,0,0.9987170000000001,0,0.021873
74,9.585518219611845e-7,7.343455004302612e-5,0,0.9977968897817463,0,0.020842601567565407
75,1.3556881108681794e-6,1.1931715891309141e-4,1.9889126082691297e-7,0.9854777528080757,5.2861913112657615e-9,0.018889433829748406
76,3.3553755894484793e-6,2.207687883330134e-4,1.0391015522940486e-6,0.907096941644314,0,0.015360556485792183
77,5.099800076331144e-6,4.355662798200207e-4,1.4711971586463423e-6,0.45248457861360963,2.327075862495119e-7,0.01178785139368776
78,8.852669710022482e-6,0.0010053385607240498,5.616997650764267e-6,0.011753925005213398,2.4632095877713096e-6,0.007416304098568293
79,1.117191754516921e-5,0.0015275085014376233,1.1913012414711189e-5,0.005118387064505811,7.796146750495837e-6,0.004420357451472984
80,1.51585018790679e-5,0.002528904441813724,2.592512977356886e-5,0,3.0378609098406118e-5,0.003184607786137416
81,1.785683697599982e-5,0.0032637787707450786,3.8003296364074275e-5,1.3140388627562742e-4,6.954487203617943e-5,0.0025279932379534574
82,1.9e-5,0.0037630000000000003,4.7000000000000004e-5,3.4e-5,1.3e-4,0.002175
83,1.8967416119740285e-5,0.00379960572316347,4.784474957791296e-5,2.4931977489511682e-5,1.6174135996203603e-4,0.002045375716152364
84,1.9188220635833164e-5,0.0038292725643565774,4.720937097992512e-5,2.561789078655855e-5,1.8834906495738285e-4,0.0019847467285369026
85,2.0125708677308014e-5,0.003826021946944029,4.7498555707935815e-5,2.2192135256093865e-5,2.0223242492861294e-4,0.0019521650861121069
86,1.9872683061266114e-5,0.003784507346278873,4.584537982210408e-5,2.200244442643795e-5,2.0609484671189033e-4,0.0019448146205253692
87,2.059992562638458e-5,0.0037281549527474283,4.5499747266516595e-5,2.2106465021284647e-5,2.0834152882408943e-4,0.0019429821352115939
88,2.096630198959854e-5,0.003726036316825185,4.4887830345071386e-5,2.1278564827974328e-5,2.136860492257848e-4,0.001946195273598846
89,2.1793935771250655e-5,0.003637001275100959,4.510475081033927e-5,2.1046071765576065e-05,2.1242279108354547e-4,0.001948106616632002
90,2.203881789763437e-5,0.0036297810199421195,4.408526843680635e-5,2.008477102500537e-5,2.127093916941901e-4,0.001956141038456153
91,2.2000000000000003e-5,0.003666,4.4000000000000006e-5,2e-5,2.15e-4,0.001961
92,2.3056457005241082e-05,0.0035041046998807164,4.391341949090684e-5,2.0078256890768938e-5,2.116695229364757e-4,0.001960844837764844
93,2.2974957287058167e-5,0.0034320143273554905,4.2906347134420003e-5,2.1096131471067007e-5,2.096311389891378e-4,0.0019566741410087934
94,2.301299180737167e-5,0.003368507910468672,4.3048698158054106e-5,2.0956676029706675e-5,2.0946802010674538e-4,0.001951031982419032
95,2.297156754835203e-5,0.003445127808470793,4.289310103536599e-5,2.10759643142747e-5,2.11737774278632e-4,0.001948791355340821
96,2.3112683386268667e-5,0.003527097437674937,4.3595295960532684e-5,2.053717961308518e-5,2.155261622665279e-4,0.00194951786448405
97,2.2281252354075457e-5,0.003682493689559379,4.396658133076726e-5,1.9238259298139093e-5,2.214448038393332e-4,0.0019512822462691315
