frame,anger,disgust,fear,happiness,sadness,surprise
1,1e-6,8e-5,0,0.9912350000000001,0,0.017962
2,0,2.9471731382185886e-5,0,0.9989121785179447,0,0.015255828076341144
3,4.446696742054322e-9,2.7159019666031572e-5,2.3425810428016927e-48,0.9989421268275814,6.856907423717161e-48,0.014702321796900359
4,0,2.6791829091023606e-5,0,0.9989867068640573,0,0.014495237078952219
5,5.695906964452678e-10,2.5027356476013014e-5,6.863992442327607e-47,0.9989243800556845,2.0091411940158406e-46,0.013686490480142914
6,0,2.5898805511648104e-5,0,0.9989465806427258,0,0.014192162183759191
7,5.433107634543452e-11,2.3659998979430043e-5,1.5011200182779878e-45,0.9988646908412087,4.3938889665522304e-45,0.013326110019958376
8,0,2.295584316356441e-5,0,0.9988063342278869,0,0.012619701832638148
9,4.569331523404613e-12,2.3061076295626384e-5,2.866773798839335e-44,0.9987718833585586,8.391258267790622e-44,0.012637842089043373
10,0,2.2757677908593633e-5,0,0.9987836299797136,0,0.013010766503067196
11,3.5692296970301017e-13,2.189652533612545e-5,5.0492165600947624e-43,0.998733410254047,1.477942913490924e-42,0.012439743407858975
12,0,2.2028341375907163e-5,0,0.9987327310186199,0,0.01235878380419615
13,2.6476291510443524e-14,2.1992322250239906e-5,8.403324010440301e-42,0.9987082591814035,2.459714893029917e-41,0.012592742835337213
14,0,2.200206618207181e-5,0,0.9986343966336247,0,0.01380814111546626
15,1.885201092259934e-15,2.199942031110437e-5,1.3380736279951038e-40,0.9985787208413285,3.916640161275515e-40,0.014745635299242851
16,0,2.2000274277430994e-5,0,0.9984495068905053,0,0.01619229141685851
17,1.294977225552644e-16,2.199945403001377e-5,2.0518861878412877e-39,0.9983876910395858,6.006022151192943e-39,0.016578929285725564
18,0,2.2001974768166644e-5,0,0.9983811545353538,0,0.016976975847700422
19,8.594386334409898e-18,2.1992467403092835e-5,3.0389611377920475e-38,0.9983145110089278,8.895263303758513e-38,0.018530918663930758
20,0,2.2028607493340327e-5,0,0.9983944013531336,0,0.018372597159356536
